bnumber	GOTerm
b2232	GO:0042538
b2232	GO:0043431
b2232	GO:0099119
b2232	GO:0102208
b2232	GO:0110142
b2232	GO:1901611
b2233	GO:0005576
b2233	GO:0008236
b2233	GO:0009279
b2233	GO:0009411
b2233	GO:0009986
b2233	GO:0042597
b2233	GO:0043709
b2234	GO:0004748
b2234	GO:0005524
b2234	GO:0005829
b2234	GO:0005971
b2234	GO:0006260
b2234	GO:0009263
b2234	GO:0015949
b2234	GO:0042802
b2235	GO:0004748
b2235	GO:0005506
b2235	GO:0005737
b2235	GO:0005829
b2235	GO:0005971
b2235	GO:0006260
b2235	GO:0009263
b2235	GO:0015949
b2235	GO:0042802
b2236	GO:0005737
b2236	GO:0006124
b2236	GO:0006464
b2236	GO:0009055
b2236	GO:0030091
b2236	GO:0046872
b2236	GO:0051537
b2237	NA
b2238	NA
b2239	GO:0005509
b2239	GO:0006071
b2239	GO:0006629
b2239	GO:0008889
b2239	GO:0042597
b2239	GO:0046872
b2240	GO:0005886
b2240	GO:0006071
b2240	GO:0015169
b2240	GO:0015315
b2240	GO:0015527
b2240	GO:0015793
b2240	GO:0015794
b2240	GO:0016021
b2241	GO:0004368
b2241	GO:0005829
b2241	GO:0005886
b2241	GO:0009061
b2241	GO:0009331
b2241	GO:0010181
b2241	GO:0019563
b2241	GO:0046168
b2241	GO:0050660
b2241	GO:0052591
b2242	GO:0004368
b2242	GO:0005829
b2242	GO:0005886
b2242	GO:0009061
b2242	GO:0009331
b2242	GO:0010181
b2242	GO:0019563
b2242	GO:0046168
b2242	GO:0052591
b2243	GO:0005886
b2243	GO:0009061
b2243	GO:0019563
b2243	GO:0022900
b2243	GO:0046872
b2243	GO:0051536
b2243	GO:0051539
b2244	GO:0006310
b2244	GO:1990238
b2245	GO:0000287
b2245	GO:0005737
b2245	GO:0006725
b2245	GO:0016151
b2245	GO:0016832
b2245	GO:0034214
b2245	GO:0042802
b2245	GO:0106099
b2246	GO:0005886
b2246	GO:0016021
b2246	GO:0022857
b2246	GO:0031224
b2247	GO:0000287
b2247	GO:0009063
b2247	GO:0016052
b2247	GO:0016836
b2247	GO:0042802
b2247	GO:0050032
b2248	GO:0003677
b2248	GO:0003700
b2248	GO:0045892
b2249	NA
b2250	GO:0009279
b2251	GO:0000287
b2251	GO:0004170
b2251	GO:0035529
b2251	GO:0036218
b2251	GO:0047840
b2252	GO:0008653
b2252	GO:0016791
b2252	GO:0042597
b2253	GO:0000271
b2253	GO:0005737
b2253	GO:0008483
b2253	GO:0009103
b2253	GO:0009245
b2253	GO:0030170
b2253	GO:0046677
b2253	GO:0099620
b2254	GO:0005886
b2254	GO:0009103
b2254	GO:0009245
b2254	GO:0016020
b2254	GO:0016021
b2254	GO:0016780
b2254	GO:0036108
b2254	GO:0046677
b2254	GO:0099621
b2255	GO:0009103
b2255	GO:0009245
b2255	GO:0032991
b2255	GO:0033320
b2255	GO:0042802
b2255	GO:0046677
b2255	GO:0048040
b2255	GO:0070403
b2255	GO:0099618
b2255	GO:0099619
b2255	GO:2001315
b2256	GO:0009103
b2256	GO:0009245
b2256	GO:0010041
b2256	GO:0016811
b2256	GO:0036108
b2256	GO:0046677
b2257	GO:0000030
b2257	GO:0005886
b2257	GO:0006493
b2257	GO:0009103
b2257	GO:0009245
b2257	GO:0010041
b2257	GO:0016021
b2257	GO:0016763
b2257	GO:0103015
b2258	GO:0005886
b2258	GO:0005887
b2258	GO:0009103
b2258	GO:0009245
b2258	GO:0010041
b2258	GO:0022857
b2258	GO:0055085
b2258	GO:1901264
b2258	GO:1901505
b2259	GO:0046677
b2260	GO:0005524
b2260	GO:0008756
b2260	GO:0009234
b2260	GO:0016405
b2260	GO:0032991
b2260	GO:0042802
b2261	GO:0000287
b2261	GO:0009234
b2261	GO:0016836
b2261	GO:0043748
b2262	GO:0005829
b2262	GO:0008935
b2262	GO:0009234
b2262	GO:0071890
b2263	GO:0005829
b2263	GO:0009234
b2263	GO:0070205
b2264	GO:0000287
b2264	GO:0009234
b2264	GO:0030145
b2264	GO:0030976
b2264	GO:0070204
b2265	GO:0000287
b2265	GO:0008909
b2265	GO:0009234
b2266	GO:0005829
b2266	GO:0005887
b2266	GO:0006974
b2266	GO:0043022
b2267	GO:0008080
b2267	GO:0016747
b2268	GO:0004518
b2268	GO:0004532
b2268	GO:0008033
b2268	GO:0008270
b2268	GO:0016891
b2268	GO:0016896
b2268	GO:0042781
b2268	GO:0046872
b2269	GO:0008234
b2269	GO:0016579
b2270	NA
b2271	GO:0006508
b2271	GO:0008235
b2271	GO:0016021
b2272	NA
b2273	NA
b2274	NA
b2275	NA
b2276	GO:0005886
b2276	GO:0005887
b2276	GO:0008137
b2276	GO:0009060
b2276	GO:0015990
b2276	GO:0030964
b2276	GO:0042773
b2276	GO:0045272
b2276	GO:0048038
b2277	GO:0005886
b2277	GO:0005887
b2277	GO:0008137
b2277	GO:0009060
b2277	GO:0015990
b2277	GO:0030964
b2277	GO:0042773
b2277	GO:0045272
b2277	GO:0048039
b2278	GO:0005886
b2278	GO:0005887
b2278	GO:0008137
b2278	GO:0015990
b2278	GO:0030964
b2278	GO:0042773
b2278	GO:0045272
b2278	GO:0048038
b2279	GO:0005886
b2279	GO:0005887
b2279	GO:0008137
b2279	GO:0030964
b2279	GO:0042773
b2279	GO:0045272
b2279	GO:0048038
b2280	GO:0005886
b2280	GO:0005887
b2280	GO:0008137
b2280	GO:0030964
b2280	GO:0045272
b2280	GO:0048038
b2281	GO:0005506
b2281	GO:0005886
b2281	GO:0009060
b2281	GO:0030964
b2281	GO:0045272
b2281	GO:0048038
b2281	GO:0050136
b2281	GO:0051539
b2282	GO:0005886
b2282	GO:0005887
b2282	GO:0009060
b2282	GO:0016655
b2282	GO:0030964
b2282	GO:0045272
b2282	GO:0048038
b2283	GO:0005737
b2283	GO:0005886
b2283	GO:0008137
b2283	GO:0009060
b2283	GO:0030964
b2283	GO:0042773
b2283	GO:0043546
b2283	GO:0045272
b2283	GO:0045333
b2283	GO:0046872
b2283	GO:0048038
b2283	GO:0051537
b2283	GO:0051539
b2284	GO:0005886
b2284	GO:0008137
b2284	GO:0009060
b2284	GO:0010181
b2284	GO:0030964
b2284	GO:0045272
b2284	GO:0045333
b2284	GO:0046872
b2284	GO:0048038
b2284	GO:0051287
b2284	GO:0051539
b2285	GO:0005886
b2285	GO:0016491
b2285	GO:0030964
b2285	GO:0045272
b2285	GO:0046872
b2285	GO:0048038
b2285	GO:0051537
b2286	GO:0005737
b2286	GO:0005886
b2286	GO:0008137
b2286	GO:0016020
b2286	GO:0030964
b2286	GO:0045272
b2286	GO:0048038
b2286	GO:0051287
b2287	GO:0005506
b2287	GO:0005886
b2287	GO:0008137
b2287	GO:0009060
b2287	GO:0015990
b2287	GO:0016020
b2287	GO:0030964
b2287	GO:0045272
b2287	GO:0048038
b2287	GO:0051539
b2288	GO:0005886
b2288	GO:0005887
b2288	GO:0008137
b2288	GO:0030964
b2288	GO:0045272
b2288	GO:0048038
b2289	GO:0000986
b2289	GO:0003700
b2289	GO:0006351
b2289	GO:0006355
b2289	GO:0043565
b2289	GO:0045892
b2289	GO:0045893
b2290	GO:0004021
b2290	GO:0005737
b2290	GO:0006523
b2290	GO:0006974
b2290	GO:0008483
b2290	GO:0019272
b2290	GO:0030170
b2290	GO:0030632
b2290	GO:0046677
b2291	GO:0000166
b2291	GO:0002953
b2291	GO:0005737
b2291	GO:0006226
b2291	GO:0010139
b2291	GO:0042802
b2291	GO:0050897
b2292	GO:0005886
b2292	GO:0006813
b2292	GO:0008324
b2292	GO:0016021
b2293	GO:0000287
b2293	GO:0005975
b2293	GO:0008801
b2293	GO:0030145
b2293	GO:0043136
b2293	GO:0050084
b2293	GO:0050286
b2293	GO:0050308
b2293	GO:0050897
b2294	GO:0005829
b2294	GO:0006974
b2295	GO:0005886
b2295	GO:0016021
b2295	GO:2001251
b2296	GO:0000287
b2296	GO:0005524
b2296	GO:0005829
b2296	GO:0006083
b2296	GO:0006085
b2296	GO:0008270
b2296	GO:0008776
b2296	GO:0016020
b2296	GO:0019413
b2296	GO:0019542
b2296	GO:0044011
b2297	GO:0005829
b2297	GO:0006083
b2297	GO:0008270
b2297	GO:0008959
b2297	GO:0019413
b2297	GO:0019427
b2297	GO:0045733
b2297	GO:0070689
b2298	GO:0005886
b2298	GO:0015297
b2298	GO:0016021
b2299	GO:0005829
b2299	GO:0016818
b2299	GO:0046872
b2300	GO:0005829
b2300	GO:0008081
b2300	GO:0030145
b2300	GO:0032991
b2300	GO:0042802
b2301	GO:0004364
b2301	GO:0004601
b2301	GO:0006559
b2301	GO:0006749
b2301	GO:0016034
b2301	GO:0042542
b2302	GO:0004601
b2302	GO:0006749
b2302	GO:0006979
b2302	GO:0015036
b2303	GO:0004150
b2303	GO:0005737
b2303	GO:0005829
b2303	GO:0006760
b2303	GO:0008719
b2304	GO:0003824
b2305	GO:0006310
b2305	GO:1990238
b2306	GO:0005291
b2306	GO:0005524
b2306	GO:0005886
b2306	GO:0015817
b2306	GO:0042626
b2306	GO:0089709
b2306	GO:1903810
b2307	GO:0005886
b2307	GO:0006865
b2307	GO:0022857
b2307	GO:0043190
b2308	GO:0005291
b2308	GO:0005886
b2308	GO:0043190
b2308	GO:0089709
b2308	GO:1903810
b2309	GO:0006865
b2309	GO:0016597
b2309	GO:0030288
b2310	GO:0006995
b2310	GO:0009267
b2310	GO:0015822
b2310	GO:0030288
b2310	GO:0071294
b2310	GO:1902022
b2311	GO:0006744
b2311	GO:0016831
b2311	GO:0106141
b2312	GO:0000287
b2312	GO:0004044
b2312	GO:0005737
b2312	GO:0005829
b2312	GO:0006164
b2312	GO:0006189
b2312	GO:0006541
b2312	GO:0009113
b2312	GO:0009116
b2312	GO:0016757
b2312	GO:0042802
b2313	GO:0005886
b2313	GO:0009403
b2313	GO:0016021
b2314	GO:0005887
b2314	GO:0030428
b2314	GO:0032153
b2314	GO:0032506
b2314	GO:0042834
b2315	GO:0004326
b2315	GO:0005524
b2315	GO:0005737
b2315	GO:0006730
b2315	GO:0008841
b2315	GO:0009396
b2315	GO:0046654
b2315	GO:0046656
b2315	GO:0046872
b2316	GO:0003677
b2316	GO:0003729
b2316	GO:0003989
b2316	GO:0005524
b2316	GO:0005829
b2316	GO:0006633
b2316	GO:0008270
b2316	GO:0009329
b2316	GO:0016743
b2316	GO:0017148
b2316	GO:0042759
b2316	GO:2001295
b2317	GO:0005886
b2317	GO:0016021
b2318	GO:0000049
b2318	GO:0009982
b2318	GO:0031119
b2318	GO:0106029
b2319	GO:0005829
b2319	GO:0008652
b2319	GO:0016620
b2319	GO:0046983
b2319	GO:0051287
b2320	GO:0005829
b2320	GO:0008615
b2320	GO:0033711
b2320	GO:0036001
b2320	GO:0046983
b2320	GO:0051287
b2321	GO:0005886
b2321	GO:0010468
b2321	GO:0016021
b2322	GO:0005886
b2322	GO:0005887
b2322	GO:0022857
b2323	GO:0004315
b2323	GO:0005829
b2323	GO:0006633
b2323	GO:0008610
b2324	GO:0002098
b2324	GO:0004808
b2324	GO:0005737
b2324	GO:0016491
b2324	GO:0016645
b2324	GO:0030488
b2324	GO:0071949
b2325	GO:0005829
b2326	GO:0004497
b2326	GO:0016709
b2326	GO:0043687
b2326	GO:0046872
b2326	GO:1901260
b2327	GO:0005887
b2327	GO:0009408
b2328	GO:0000270
b2328	GO:0004175
b2328	GO:0004222
b2328	GO:0004252
b2328	GO:0008233
b2328	GO:0009252
b2328	GO:0030288
b2328	GO:0042493
b2328	GO:0046872
b2329	GO:0004107
b2329	GO:0005829
b2329	GO:0008652
b2329	GO:0009073
b2329	GO:0009423
b2329	GO:0010181
b2329	GO:0042802
b2330	GO:0003676
b2330	GO:0005829
b2330	GO:0006479
b2330	GO:0008276
b2330	GO:0008757
b2330	GO:0009007
b2330	GO:0018364
b2330	GO:0036009
b2331	NA
b2332	GO:0005829
b2333	GO:0007155
b2333	GO:0009289
b2333	GO:0043709
b2333	GO:0043711
b2334	GO:0007155
b2334	GO:0009289
b2334	GO:0043709
b2334	GO:0043711
b2335	GO:0007155
b2335	GO:0009289
b2335	GO:0043709
b2335	GO:0043711
b2336	GO:0030288
b2336	GO:0043711
b2336	GO:0061077
b2336	GO:0071555
b2339	GO:0007155
b2339	GO:0009289
b2339	GO:0043709
b2339	GO:0043711
b2340	GO:0005737
b2340	GO:0006464
b2340	GO:0035971
b2340	GO:0070297
b2340	GO:0101006
b2341	GO:0003857
b2341	GO:0004300
b2341	GO:0005737
b2341	GO:0006635
b2341	GO:0008692
b2341	GO:0016509
b2341	GO:0070403
b2342	GO:0003857
b2342	GO:0003985
b2342	GO:0003988
b2342	GO:0004300
b2342	GO:0005737
b2342	GO:0005829
b2342	GO:0006635
b2342	GO:0033542
b2343	GO:0005829
b2344	GO:0009279
b2344	GO:0015483
b2344	GO:0016021
b2344	GO:0022834
b2345	NA
b2346	GO:0009279
b2346	GO:0120010
b2347	GO:0005887
b2347	GO:0015499
b2347	GO:0015724
b2349	GO:0006310
b2349	GO:0015074
b2349	GO:0032359
b2349	GO:0042802
b2349	GO:0043565
b2349	GO:0044826
b2349	GO:0046718
b2349	GO:0075713
b2350	GO:0000271
b2350	GO:0005886
b2350	GO:0006783
b2350	GO:0008883
b2350	GO:0016021
b2350	GO:0050661
b2351	GO:0005886
b2351	GO:0016021
b2351	GO:0016757
b2352	GO:0005886
b2352	GO:0016021
b2353	NA
b2354	GO:0006979
b2355	NA
b2356	GO:0003677
b2356	GO:0009007
b2357	NA
b2358	GO:0006979
b2359	NA
b2360	NA
b2361	GO:0002953
b2361	GO:0050897
b2362	GO:0006979
b2363	NA
b2364	GO:0003700
b2364	GO:0006351
b2364	GO:0043565
b2365	GO:0005886
b2365	GO:0005887
b2365	GO:0006974
b2365	GO:0015128
b2365	GO:0035429
b2365	GO:0042942
b2365	GO:0042945
b2366	GO:0003941
b2366	GO:0004794
b2366	GO:0005737
b2366	GO:0005829
b2366	GO:0006565
b2366	GO:0006567
b2366	GO:0006974
b2366	GO:0008721
b2366	GO:0016836
b2366	GO:0030170
b2366	GO:0036088
b2366	GO:0051410
b2366	GO:0070178
b2367	GO:0005886
b2367	GO:0005887
b2367	GO:0006974
b2367	GO:0015721
b2367	GO:0022857
b2367	GO:0046677
b2367	GO:0055085
b2367	GO:1990961
b2368	GO:0005886
b2368	GO:0006974
b2368	GO:0015721
b2368	GO:0016021
b2368	GO:0042910
b2368	GO:0046677
b2368	GO:1990961
b2369	GO:0000160
b2369	GO:0005829
b2369	GO:0006355
b2369	GO:0043565
b2370	GO:0000155
b2370	GO:0000160
b2370	GO:0005524
b2370	GO:0005886
b2370	GO:0010447
b2370	GO:0016021
b2370	GO:0046777
b2371	GO:0036412
b2372	GO:0005886
b2372	GO:0016021
b2372	GO:0055085
b2373	GO:0000287
b2373	GO:0001561
b2373	GO:0008949
b2373	GO:0030976
b2373	GO:0033611
b2373	GO:0042802
b2373	GO:0043531
b2373	GO:0071468
b2374	GO:0033608
b2374	GO:0033611
b2374	GO:0071468
b2375	NA
b2376	GO:0005886
b2376	GO:0009242
b2377	GO:0005886
b2377	GO:0016021
b2378	GO:0005887
b2378	GO:0008951
b2378	GO:0009103
b2378	GO:0009245
b2378	GO:0009409
b2378	GO:0036104
b2379	GO:0004021
b2379	GO:0005737
b2379	GO:0006523
b2379	GO:0008483
b2379	GO:0019272
b2379	GO:0030170
b2379	GO:0030632
b2380	GO:0000155
b2380	GO:0004673
b2380	GO:0005524
b2380	GO:0005886
b2380	GO:0007165
b2380	GO:0016021
b2380	GO:0031670
b2380	GO:0071555
b2381	GO:0000156
b2381	GO:0000976
b2381	GO:0001216
b2381	GO:0003677
b2381	GO:0005829
b2381	GO:0006355
b2381	GO:0032993
b2382	GO:0003700
b2382	GO:0043565
b2383	GO:0005737
b2383	GO:0008965
b2383	GO:0008982
b2383	GO:0009401
b2383	GO:0016021
b2383	GO:0016301
b2383	GO:0046872
b2384	GO:0004177
b2384	GO:0008237
b2384	GO:0046872
b2384	GO:0070006
b2385	GO:0004177
b2385	GO:0006508
b2385	GO:0046914
b2385	GO:0070006
b2386	GO:0005886
b2386	GO:0008982
b2386	GO:0009401
b2386	GO:0016021
b2386	GO:0090563
b2387	GO:0005737
b2387	GO:0005886
b2387	GO:0009401
b2387	GO:0016301
b2387	GO:0022877
b2387	GO:0090563
b2387	GO:0090582
b2388	GO:0004340
b2388	GO:0005524
b2388	GO:0005536
b2388	GO:0005829
b2388	GO:0006096
b2389	GO:0005247
b2389	GO:0005886
b2389	GO:0006821
b2389	GO:0016021
b2390	NA
b2392	GO:0005384
b2392	GO:0005886
b2392	GO:0006824
b2392	GO:0006826
b2392	GO:0006828
b2392	GO:0015078
b2392	GO:0015086
b2392	GO:0015292
b2392	GO:0015293
b2392	GO:0015691
b2392	GO:0016021
b2392	GO:0030001
b2392	GO:0046872
b2392	GO:0071281
b2393	GO:0005337
b2393	GO:0005886
b2393	GO:0005887
b2393	GO:0015212
b2393	GO:0015213
b2393	GO:0015293
b2393	GO:0015506
b2393	GO:0015858
b2393	GO:1901642
b2394	GO:0003677
b2394	GO:0004803
b2394	GO:0006313
b2395	GO:0005886
b2395	GO:0016021
b2395	GO:0071111
b2398	NA
b2399	GO:0003677
b2400	GO:0000049
b2400	GO:0004818
b2400	GO:0005524
b2400	GO:0005829
b2400	GO:0006424
b2400	GO:0008270
b2405	GO:0000986
b2405	GO:0003700
b2405	GO:0006355
b2405	GO:0032993
b2405	GO:0045893
b2406	GO:0005337
b2406	GO:0005886
b2406	GO:0005887
b2406	GO:0015212
b2406	GO:0015213
b2406	GO:0015553
b2406	GO:0015858
b2406	GO:0016020
b2406	GO:0016021
b2406	GO:0055086
b2406	GO:0071702
b2407	GO:0004731
b2407	GO:0005737
b2407	GO:0006148
b2407	GO:0006149
b2407	GO:0006152
b2407	GO:0006161
b2407	GO:0015949
b2407	GO:0034214
b2407	GO:0042802
b2407	GO:0046115
b2407	GO:0047724
b2407	GO:0047975
b2407	GO:0055086
b2407	GO:1903228
b2408	GO:0009279
b2409	GO:0000986
b2409	GO:0003700
b2409	GO:0005829
b2409	GO:0006355
b2410	GO:0005886
b2410	GO:0015293
b2411	GO:0003677
b2411	GO:0003911
b2411	GO:0005829
b2411	GO:0006260
b2411	GO:0006266
b2411	GO:0006288
b2411	GO:0046872
b2411	GO:0070403
b2412	GO:0000917
b2412	GO:0005886
b2412	GO:0005887
b2412	GO:0032153
b2412	GO:0043093
b2413	GO:0000103
b2413	GO:0005886
b2413	GO:0005887
b2413	GO:0009675
b2413	GO:0015116
b2413	GO:0019344
b2413	GO:1902358
b2414	GO:0004124
b2414	GO:0005737
b2414	GO:0005829
b2414	GO:0006535
b2414	GO:0008652
b2414	GO:0009333
b2414	GO:0016740
b2414	GO:0030170
b2414	GO:0042802
b2414	GO:0050272
b2414	GO:0080146
b2415	GO:0004857
b2415	GO:0005829
b2415	GO:0008047
b2415	GO:0009401
b2415	GO:0033673
b2415	GO:0045152
b2415	GO:0045819
b2416	GO:0000287
b2416	GO:0005829
b2416	GO:0008965
b2416	GO:0009401
b2416	GO:0016301
b2416	GO:0019197
b2416	GO:0042802
b2416	GO:0046872
b2417	GO:0005829
b2417	GO:0009401
b2417	GO:0016020
b2417	GO:0016301
b2417	GO:0031234
b2417	GO:0045912
b2417	GO:0046872
b2418	GO:0000287
b2418	GO:0005524
b2418	GO:0005829
b2418	GO:0008270
b2418	GO:0008478
b2418	GO:0008615
b2418	GO:0008902
b2418	GO:0009443
b2418	GO:0030170
b2418	GO:0030955
b2418	GO:0046872
b2419	NA
b2420	NA
b2421	GO:0004124
b2421	GO:0005737
b2421	GO:0006535
b2421	GO:0030170
b2421	GO:0080146
b2422	GO:0005524
b2422	GO:0008272
b2422	GO:0015419
b2422	GO:0043190
b2422	GO:0102025
b2423	GO:0005886
b2423	GO:0015419
b2423	GO:0016021
b2424	GO:0005886
b2424	GO:0008272
b2424	GO:0015419
b2424	GO:0016021
b2425	GO:0006790
b2425	GO:0008272
b2425	GO:0015419
b2425	GO:0015709
b2425	GO:0030288
b2425	GO:0036173
b2425	GO:0043199
b2426	GO:0052588
b2427	GO:0003677
b2427	GO:0003700
b2427	GO:0005975
b2427	GO:0006355
b2427	GO:0043470
b2427	GO:0045892
b2427	GO:0097173
b2427	GO:0097367
b2427	GO:1901135
b2428	GO:0005975
b2428	GO:0009254
b2428	GO:0016803
b2428	GO:0016835
b2428	GO:0046348
b2428	GO:0097173
b2428	GO:0097175
b2428	GO:0097367
b2429	GO:0005886
b2429	GO:0005887
b2429	GO:0008982
b2429	GO:0009401
b2429	GO:0016020
b2429	GO:0016301
b2429	GO:0034219
b2429	GO:0090563
b2429	GO:0090588
b2430	GO:0008658
b2430	GO:0009002
b2430	GO:0016021
b2430	GO:0031226
b2431	GO:0004601
b2431	GO:0005737
b2431	GO:0005829
b2431	GO:0020037
b2431	GO:0046872
b2432	NA
b2433	GO:0005886
b2433	GO:0016021
b2434	GO:0008080
b2435	GO:0008270
b2435	GO:0008745
b2435	GO:0009253
b2435	GO:0030288
b2435	GO:0042597
b2435	GO:0071555
b2436	GO:0004109
b2436	GO:0005737
b2436	GO:0006782
b2436	GO:0006783
b2436	GO:0030145
b2436	GO:0042803
b2436	GO:0046906
b2437	GO:0003700
b2437	GO:0043565
b2438	GO:0005198
b2438	GO:0010165
b2438	GO:0031471
b2438	GO:0046336
b2439	GO:0005198
b2439	GO:0008270
b2439	GO:0031471
b2439	GO:0042802
b2439	GO:0046336
b2440	GO:0006520
b2440	GO:0008851
b2440	GO:0009350
b2440	GO:0031419
b2440	GO:0046336
b2441	GO:0005829
b2441	GO:0006520
b2441	GO:0008851
b2441	GO:0009350
b2441	GO:0046336
b2442	GO:0003677
b2442	GO:0006310
b2442	GO:0015074
b2442	GO:0044826
b2442	GO:0046718
b2442	GO:0075713
b2443	NA
b2444	NA
b2445	NA
b2446	NA
b2447	NA
b2448	NA
b2449	NA
b2450	GO:0003677
b2450	GO:0005829
b2451	GO:0030091
b2451	GO:0046336
b2451	GO:0051349
b2452	GO:0005886
b2452	GO:0016021
b2452	GO:0034228
b2452	GO:0046336
b2453	GO:0004022
b2453	GO:0005829
b2453	GO:0016616
b2453	GO:0046336
b2453	GO:0046872
b2454	GO:0046336
b2455	GO:0004029
b2455	GO:0008774
b2455	GO:0046336
b2456	GO:0006974
b2456	GO:0034214
b2456	GO:0042802
b2456	GO:0046336
b2457	GO:0005198
b2457	GO:0031471
b2457	GO:0034214
b2457	GO:0042802
b2457	GO:0046336
b2458	GO:0008959
b2458	GO:0009408
b2458	GO:0046336
b2459	GO:0005524
b2459	GO:0008817
b2459	GO:0009236
b2459	GO:0046336
b2460	GO:0046336
b2461	GO:0005524
b2461	GO:0046336
b2462	GO:0005198
b2462	GO:0031471
b2462	GO:0034214
b2462	GO:0042802
b2462	GO:0046336
b2463	GO:0004471
b2463	GO:0004473
b2463	GO:0005829
b2463	GO:0006108
b2463	GO:0008948
b2463	GO:0016746
b2463	GO:0030145
b2463	GO:0051287
b2464	GO:0004801
b2464	GO:0005829
b2464	GO:0005975
b2464	GO:0006098
b2465	GO:0004802
b2465	GO:0005829
b2465	GO:0006098
b2465	GO:0046872
b2466	NA
b2467	GO:0000287
b2467	GO:0005829
b2467	GO:0006753
b2467	GO:0019693
b2467	GO:0052751
b2468	GO:0016491
b2468	GO:0019628
b2468	GO:0046872
b2468	GO:0051539
b2469	GO:0000155
b2469	GO:0005524
b2469	GO:0005886
b2469	GO:0007165
b2469	GO:0016021
b2469	GO:0042128
b2469	GO:0046983
b2469	GO:0071249
b2469	GO:0071250
b2470	GO:0005886
b2470	GO:0005887
b2470	GO:0009636
b2470	GO:0015125
b2470	GO:0015562
b2470	GO:0015721
b2470	GO:0016020
b2470	GO:0042908
b2470	GO:0042910
b2470	GO:0046677
b2471	GO:0005829
b2472	GO:0005829
b2472	GO:0008270
b2472	GO:0009014
b2472	GO:0009089
b2472	GO:0019877
b2472	GO:0032153
b2472	GO:0042802
b2472	GO:0043093
b2472	GO:0050897
b2473	GO:0016788
b2473	GO:0052689
b2474	GO:0000049
b2474	GO:0002101
b2474	GO:0005524
b2474	GO:0005737
b2474	GO:0051391
b2474	GO:0051392
b2475	GO:0016021
b2476	GO:0004639
b2476	GO:0005524
b2476	GO:0005829
b2476	GO:0006189
b2476	GO:0009236
b2476	GO:0016020
b2477	GO:0009986
b2477	GO:0042802
b2477	GO:0043165
b2477	GO:0051205
b2477	GO:1990063
b2478	GO:0005829
b2478	GO:0008840
b2478	GO:0009089
b2478	GO:0019877
b2478	GO:0042802
b2479	GO:0005829
b2479	GO:0006351
b2479	GO:0006355
b2480	GO:0005737
b2480	GO:0005829
b2480	GO:0006979
b2480	GO:0008379
b2480	GO:0032843
b2480	GO:0034599
b2480	GO:0045454
b2481	GO:0016491
b2481	GO:0046872
b2481	GO:0051539
b2482	GO:0005887
b2482	GO:0008137
b2482	GO:0042773
b2483	GO:0005886
b2483	GO:0005887
b2483	GO:0006974
b2483	GO:0016491
b2484	GO:0003954
b2484	GO:0005887
b2484	GO:0015990
b2485	GO:0005887
b2485	GO:0016491
b2486	GO:0005887
b2486	GO:0006974
b2486	GO:0016021
b2486	GO:0016491
b2487	GO:0008137
b2487	GO:0016151
b2487	GO:0048038
b2487	GO:0051287
b2487	GO:0051539
b2487	GO:0051540
b2488	GO:0009060
b2488	GO:0016651
b2488	GO:0045272
b2488	GO:0046872
b2488	GO:0051539
b2489	GO:0008137
b2489	GO:0046872
b2489	GO:0048038
b2489	GO:0051539
b2490	GO:0016491
b2491	GO:0000160
b2491	GO:0003677
b2491	GO:0005524
b2491	GO:0006352
b2491	GO:0008134
b2491	GO:2000142
b2492	GO:0005886
b2492	GO:0005887
b2492	GO:0015499
b2492	GO:0015724
b2492	GO:0019664
b2493	GO:0005886
b2493	GO:0016021
b2493	GO:0055085
b2494	GO:0003756
b2494	GO:0004222
b2494	GO:0008270
b2494	GO:0016020
b2494	GO:0030288
b2494	GO:0043165
b2494	GO:0046872
b2494	GO:0051603
b2494	GO:0061077
b2495	GO:0005829
b2495	GO:0008794
b2496	GO:0005829
b2496	GO:0005886
b2496	GO:0006260
b2496	GO:0006270
b2496	GO:0016020
b2496	GO:0032297
b2496	GO:0042802
b2496	GO:0043531
b2497	GO:0005886
b2497	GO:0005887
b2497	GO:0015210
b2497	GO:0015505
b2497	GO:0015857
b2497	GO:0016020
b2497	GO:0016021
b2497	GO:0098721
b2498	GO:0000287
b2498	GO:0004845
b2498	GO:0005525
b2498	GO:0005737
b2498	GO:0005829
b2498	GO:0006223
b2498	GO:0009116
b2498	GO:0016020
b2498	GO:0042802
b2498	GO:0044206
b2499	GO:0004637
b2499	GO:0004641
b2499	GO:0005524
b2499	GO:0005829
b2499	GO:0006164
b2499	GO:0006189
b2499	GO:0046084
b2500	GO:0004644
b2500	GO:0005737
b2500	GO:0005829
b2500	GO:0006189
b2500	GO:0006974
b2501	GO:0005524
b2501	GO:0005829
b2501	GO:0005886
b2501	GO:0006757
b2501	GO:0006799
b2501	GO:0008976
b2501	GO:0009358
b2501	GO:0016776
b2501	GO:0016778
b2501	GO:0031241
b2501	GO:0043751
b2501	GO:0046777
b2501	GO:0046872
b2502	GO:0004309
b2502	GO:0005886
b2502	GO:0006793
b2502	GO:0006798
b2502	GO:0016462
b2502	GO:0042802
b2503	GO:0000166
b2503	GO:0005886
b2503	GO:0016021
b2503	GO:0070301
b2503	GO:0071111
b2503	GO:0071454
b2503	GO:1900190
b2504	GO:0005886
b2504	GO:0016021
b2504	GO:0097501
b2504	GO:1990532
b2505	GO:0005886
b2505	GO:0009279
b2506	GO:0006974
b2507	GO:0003921
