organism,id1,id2,coexpression
511145,b0528,b0675,56
511145,b0528,b2516,58
511145,b0528,b3085,57
511145,b0529,b3919,56
511145,b0529,b2114,125
511145,b0529,b2476,472
511145,b0529,b1746,57
511145,b0529,b2516,85
511145,b0529,b0911,119
511145,b0529,b3231,187
511145,b0529,b2890,183
511145,b0529,b0945,217
511145,b0529,b2838,58
511145,b0529,b0545,108
511145,b0529,b2315,110
511145,b0529,b4141,57
511145,b0529,b3705,162
511145,b0529,b0729,131
511145,b0529,b4207,442
511145,b0529,b3307,58
511145,b0529,b0720,73
511145,b0529,b3805,57
511145,b0529,b3908,73
511145,b0529,b4389,80
511145,b0529,b3560,132
511145,b0529,b3941,108
511145,b0529,b3670,109
511145,b0529,b4058,56
511145,b0529,b2022,102
511145,b0529,b1656,73
511145,b0529,b2827,176
511145,b0529,b2906,58
511145,b0529,b2328,195
511145,b0529,b1767,176
511145,b0529,b2499,177
511145,b0529,b2551,790
511145,b0529,b0642,162
511145,b0529,b2567,57
511145,b0529,b1114,98
511145,b0529,b1713,58
511145,b0529,b0908,112
511145,b0529,b0662,58
511145,b0529,b3813,55
511145,b0529,b3986,110
511145,b0529,b0930,139
511145,b0529,b2784,59
511145,b0529,b3177,100
511145,b0529,b2508,324
511145,b0529,b2518,54
511145,b0529,b3178,57
511145,b0529,b3186,154
511145,b0529,b1204,89
511145,b0529,b1654,53
511145,b0529,b3317,73
511145,b0529,b3553,42
511145,b0529,b1203,221
511145,b0529,b2231,100
511145,b0529,b0899,57
511145,b0529,b1851,168
511145,b0529,b3019,57
511145,b0529,b3642,109
511145,b0529,b2711,57
511145,b0529,b4226,149
511145,b0529,b2414,61
511145,b0529,b1658,123
511145,b0529,b3647,57
511145,b0529,b1006,55
511145,b0529,b2916,60
511145,b0529,b1876,175
511145,b0529,b2513,134
511145,b0529,b2313,124
511145,b0529,b3733,54
511145,b0529,b1211,95
511145,b0529,b2497,55
511145,b0529,b3347,442
511145,b0529,b3081,57
511145,b0529,b0914,87
511145,b0529,b2040,98
511145,b0529,b2960,166
511145,b0529,b3388,98
511145,b0529,b1864,103
511145,b0529,b3256,145
511145,b0529,b2514,307
511145,b0529,b2599,102
511145,b0529,b3340,157
511145,b0529,b1637,266
511145,b0529,b3804,60
511145,b0529,b3738,98
511145,b0529,b3699,59
511145,b0529,b3053,56
511145,b0529,b1622,58
511145,b0529,b2523,59
511145,b0529,b2465,59
511145,b0529,b3424,248
511145,b0529,b3734,98
511145,b0529,b3255,149
511145,b0529,b3620,98
511145,b0529,b3736,125
511145,b0529,b0728,75
511145,b0529,b2498,142
511145,b0529,b3363,96
511145,b0529,b2700,57
511145,b0529,b3185,194
511145,b0529,b0632,231
511145,b0529,b3183,56
511145,b0529,b3259,96
511145,b0529,b2610,141
511145,b0529,b2329,181
511145,b0529,b2316,154
511145,b0529,b2903,359
511145,b0529,b3867,57
511145,b0529,b2935,125
511145,b0529,b2323,100
511145,b0529,b3064,111
511145,b0529,b1415,57
511145,b0529,b3251,112
511145,b0529,b2779,54
511145,b0529,b2526,56
511145,b0529,b2891,215
511145,b0529,b1131,815
511145,b0529,b0636,117
511145,b0529,b1537,55
511145,b0529,b2153,160
511145,b0529,b2400,222
511145,b0529,b2542,57
511145,b0529,b2584,75
511145,b0529,b2952,93
511145,b0529,b2160,55
511145,b0529,b2750,96
511145,b0529,b3640,149
511145,b0529,b2185,58
511145,b0529,b4245,72
511145,b0529,b0893,97
511145,b0529,b2912,54
511145,b0529,b0888,159
511145,b0529,b2961,59
511145,b0529,b3315,73
511145,b0529,b0910,107
511145,b0529,b3311,153
511145,b0529,b3774,299
511145,b0529,b3530,57
511145,b0529,b3829,126
511145,b0529,b2553,68
511145,b0529,b4167,57
511145,b0529,b2780,438
511145,b0529,b2905,730
511145,b0529,b2421,61
511145,b0529,b3863,57
511145,b0529,b0835,128
511145,b0529,b1983,140
511145,b0529,b2615,59
511145,b0529,b2733,58
511145,b0529,b1277,75
511145,b0529,b3980,242
511145,b0529,b4572,131
511145,b0529,b0918,127
511145,b0529,b4235,56
511145,b0529,b2746,124
511145,b0529,b1132,278
511145,b0529,b3706,55
511145,b0529,b1714,131
511145,b0529,b3701,59
511145,b0529,b4297,168
511145,b0529,b1062,318
511145,b0529,b0907,184
511145,b0529,b0773,108
511145,b0529,b1095,57
511145,b0529,b4260,59
511145,b0529,b3983,73
511145,b0529,b3652,60
511145,b0529,b3030,59
511145,b0529,b2606,132
511145,b0529,b3612,72
511145,b0529,b1702,57
511145,b0529,b2661,57
511145,b0529,b2914,110
511145,b0529,b2568,58
511145,b0529,b3294,95
511145,b0529,b0674,193
511145,b0529,b2507,773
511145,b0529,b4258,102
511145,b0529,b4170,58
511145,b0529,b2609,169
511145,b0529,b2557,480
511145,b0529,b2147,171
511145,b0529,b3289,117
511145,b0529,b3390,134
511145,b0529,b4005,722
511145,b0529,b1099,57
511145,b0529,b1719,80
511145,b0529,b1813,54
511145,b0529,b4177,176
511145,b0529,b0931,200
511145,b0529,b2904,103
511145,b0529,b2318,161
511145,b0529,b3735,98
511145,b0529,b1286,201
511145,b0529,b2907,76
511145,b0529,b2614,164
511145,b0529,b3771,168
511145,b0529,b1241,57
511145,b0529,b2312,524
511145,b0529,b0954,58
511145,b0529,b2953,129
511145,b0529,b2411,57
511145,b0529,b3288,55
511145,b0529,b1866,57
511145,b0529,b1849,97
511145,b0529,b3650,102
511145,b0529,b1207,268
511145,b0529,b3732,112
511145,b0529,b2942,88
511145,b0529,b4006,753
511145,b0529,b2478,140
511145,b0529,b3838,147
511145,b0529,b4024,59
511145,b0529,b3168,145
511145,b0529,b3384,85
511145,b0529,b1232,172
511145,b0529,b0650,56
511145,b0529,b2019,363
511145,b0529,b3250,58
511145,b0529,b2500,380
511145,b0529,b2183,66
511145,b0529,b4143,58
511145,b0529,b2569,101
511145,b0529,b3339,242
511145,b0529,b3984,107
511145,b0529,b2600,75
511145,b0529,b3236,74
511145,b0529,b3940,73
511145,b0530,b2000,53
511145,b0530,b3787,55
511145,b0530,b4313,52
511145,b0530,b3685,56
511145,b0530,b2242,56
511145,b0530,b3388,56
511145,b0530,b3890,54
511145,b0530,b0534,57
511145,b0530,b1734,54
511145,b0530,b3954,55
511145,b0530,b1202,53
511145,b0530,b0535,58
511145,b0530,b1037,53
511145,b0530,b2233,53
511145,b0530,b3421,56
511145,b0530,b0964,56
511145,b0530,b1532,42
511145,b0530,b2647,53
511145,b0530,b0983,54
511145,b0530,b3696,53
511145,b0530,b4306,53
511145,b0530,b0533,59
511145,b0530,b0580,56
511145,b0531,b4317,56
511145,b0531,b3696,57
511145,b0531,b1112,120
511145,b0531,b0533,165
511145,b0531,b0940,56
511145,b0531,b1560,56
511145,b0531,b0879,59
511145,b0531,b0544,55
511145,b0531,b2851,66
511145,b0531,b1381,43
511145,b0531,b1040,59
511145,b0531,b0534,143
511145,b0531,b3156,55
511145,b0531,b3144,56
511145,b0531,b1182,58
511145,b0531,b0532,81
511145,b0531,b2109,56
511145,b0531,b1787,57
511145,b0531,b1037,53
511145,b0531,b0535,174
511145,b0531,b1728,56
511145,b0531,b0939,68
511145,b0531,b0942,57
511145,b0531,b2581,57
511145,b0531,b4313,56
511145,b0531,b0958,42
511145,b0531,b1039,55
511145,b0531,b0962,54
511145,b0531,b0622,55
511145,b0531,b3388,57
511145,b0531,b3021,56
511145,b0531,b0931,57
511145,b0532,b3388,58
511145,b0532,b3826,50
511145,b0532,b2215,54
511145,b0532,b3021,57
511145,b0532,b2936,53
511145,b0532,b1801,86
511145,b0532,b4365,85
511145,b0532,b1978,56
511145,b0532,b1503,57
511145,b0532,b0909,53
511145,b0532,b0577,53
511145,b0532,b3156,57
511145,b0532,b0535,116
511145,b0532,b0944,58
511145,b0532,b0534,116
511145,b0532,b3890,56
511145,b0532,b1202,56
511145,b0532,b1014,56
511145,b0532,b4316,56
511145,b0532,b4566,59
511145,b0532,b2647,59
511145,b0532,b4307,57
511145,b0532,b4319,57
511145,b0532,b1377,54
511145,b0532,b4251,54
511145,b0532,b0544,57
511145,b0532,b0533,219
511145,b0532,b1159,57
511145,b0532,b1410,84
511145,b0532,b4306,58
511145,b0532,b2520,54
511145,b0532,b2846,48
511145,b0532,b4337,56
511145,b0533,b3144,73
511145,b0533,b2109,73
511145,b0533,b1037,53
511145,b0533,b0535,340
511145,b0533,b0534,349
511145,b0533,b3890,54
511145,b0533,b1202,53
511145,b0533,b2367,123
511145,b0533,b4316,165
511145,b0533,b2233,53
511145,b0533,b4249,59
511145,b0533,b4313,52
511145,b0533,b1038,57
511145,b0533,b4031,108
511145,b0533,b2000,53
511145,b0533,b2108,81
511145,b0533,b3388,56
511145,b0533,b3021,55
511145,b0533,b1039,56
511145,b0533,b4349,57
511145,b0533,b1801,124
511145,b0533,b1446,57
511145,b0533,b0629,86
511145,b0533,b3874,85
511145,b0533,b2846,57
511145,b0533,b3875,57
511145,b0533,b1112,246
511145,b0533,b3696,53
511145,b0533,b3686,187
511145,b0533,b4317,73
511145,b0533,b3525,56
511145,b0533,b0940,73
511145,b0533,b0899,126
511145,b0533,b4314,59
511145,b0533,b0580,56
511145,b0533,b4306,53
511145,b0533,b0964,56
511145,b0533,b1042,56
511145,b0533,b2082,56
511145,b0533,b4566,56
511145,b0533,b2647,53
511145,b0533,b1532,42
511145,b0534,b3388,56
511145,b0534,b3021,55
511145,b0534,b4349,57
511145,b0534,b3896,56
511145,b0534,b2354,57
511145,b0534,b4313,52
511145,b0534,b2233,53
511145,b0534,b3144,74
511145,b0534,b3156,42
511145,b0534,b2109,74
511145,b0534,b0535,319
511145,b0534,b3890,54
511145,b0534,b1202,53
511145,b0534,b4316,143
511145,b0534,b1042,55
511145,b0534,b0821,72
511145,b0534,b0983,54
511145,b0534,b2082,56
511145,b0534,b4566,56
511145,b0534,b2647,53
511145,b0534,b4307,42
511145,b0534,b0964,56
511145,b0534,b0940,74
511145,b0534,b1168,56
511145,b0534,b4314,57
511145,b0534,b0580,56
511145,b0534,b1741,122
511145,b0534,b4306,53
511145,b0534,b3696,53
511145,b0534,b4317,74
511145,b0535,b2851,138
511145,b0535,b0879,46
511145,b0535,b0544,157
511145,b0535,b3143,98
511145,b0535,b2852,147
511145,b0535,b2345,87
511145,b0535,b2256,54
511145,b0535,b4317,73
511145,b0535,b2786,57
511145,b0535,b4314,58
511145,b0535,b4066,177
511145,b0535,b1097,57
511145,b0535,b4316,133
511145,b0535,b0570,90
511145,b0535,b1794,56
511145,b0535,b1526,56
511145,b0535,b3144,73
511145,b0535,b2517,59
511145,b0535,b1489,56
511145,b0535,b4017,98
511145,b0537,b2851,56
511145,b0537,b3590,363
511145,b0537,b0544,57
511145,b0537,b2852,56
511145,b0537,b0697,155
511145,b0537,b3166,399
511145,b0537,b2556,58
511145,b0537,b2647,54
511145,b0537,b1360,57
511145,b0537,b1158,57
511145,b0537,b3191,53
511145,b0537,b0988,88
511145,b0537,b1069,58
511145,b0537,b1664,54
511145,b0537,b1374,57
511145,b0537,b4262,55
511145,b0537,b1443,281
511145,b0537,b4313,57
511145,b0537,b2354,59
511145,b0537,b3409,319
511145,b0537,b2507,57
511145,b0537,b0857,281
511145,b0537,b1545,57
511145,b0537,b3652,109
511145,b0537,b0582,56
511145,b0537,b3388,58
511145,b0537,b2394,56
511145,b0537,b3650,56
511145,b0537,b0913,156
511145,b0537,b1124,281
511145,b0537,b1488,53
511145,b0537,b2894,57
511145,b0537,b3702,276
511145,b0537,b0779,154
511145,b0537,b4348,172
511145,b0537,b1202,54
511145,b0537,b2496,276
511145,b0537,b2972,57
511145,b0540,b1776,54
511145,b0540,b4003,53
511145,b0540,b3331,57
511145,b0540,b3045,66
511145,b0541,b2556,162
511145,b0541,b2089,726
511145,b0541,b3411,143
511145,b0541,b2088,85
511145,b0541,b0855,104
511145,b0541,b3882,226
511145,b0541,b1449,110
511145,b0541,b2430,192
511145,b0541,b1026,743
511145,b0541,b1605,104
511145,b0543,b1046,56
511145,b0543,b1109,54
511145,b0543,b1378,59
511145,b0543,b0879,57
511145,b0543,b1607,58
511145,b0544,b3833,57
511145,b0544,b3585,42
511145,b0544,b0940,57
511145,b0544,b2622,57
511145,b0544,b1365,58
511145,b0544,b1350,58
511145,b0544,b0549,123
511145,b0544,b1349,108
511145,b0544,b2647,58
511145,b0544,b2542,53
511145,b0544,b2537,42
511145,b0544,b2082,77
511145,b0544,b4307,74
511145,b0544,b4312,57
511145,b0544,b1499,54
511145,b0544,b0601,58
511145,b0544,b2894,60
511145,b0544,b3323,58
511145,b0544,b0717,55
511145,b0544,b3144,57
511145,b0544,b1145,72
511145,b0544,b1140,57
511145,b0544,b1372,58
511145,b0544,b3445,58
511145,b0544,b4349,111
511145,b0544,b3021,73
511145,b0544,b0900,42
511145,b0544,b2354,105
511145,b0544,b1345,57
511145,b0544,b1518,54
511145,b0544,b1339,42
511145,b0544,b1155,85
511145,b0544,b1664,58
511145,b0544,b0718,57
511145,b0544,b2349,57
511145,b0544,b0706,86
511145,b0544,b3047,55
511145,b0544,b0988,58
511145,b0544,b3813,58
511145,b0544,b3215,55
511145,b0544,b3143,55
511145,b0544,b2852,84
511145,b0544,b4516,58
511145,b0544,b1894,58
511145,b0544,b1547,58
511145,b0544,b1384,54
511145,b0544,b2233,58
511145,b0544,b0939,55
511145,b0544,b4052,72
511145,b0544,b3484,86
511145,b0544,b0944,55
511145,b0544,b1488,58
511145,b0544,b1202,58
511145,b0544,b3216,57
511145,b0544,b1487,56
511145,b0544,b2394,56
511145,b0544,b0629,42
511145,b0544,b2963,58
511145,b0544,b4294,58
511145,b0544,b3388,77
511145,b0544,b3444,58
511145,b0544,b1893,58
511145,b0544,b0582,56
511145,b0544,b3515,54
511145,b0544,b4313,60
511145,b0544,b3516,54
511145,b0545,b4167,469
511145,b0545,b0637,57
511145,b0545,b3301,195
511145,b0545,b1033,53
511145,b0545,b0678,110
511145,b0545,b3608,141
511145,b0545,b3298,57
511145,b0545,b3315,78
511145,b0545,b3311,120
511145,b0545,b3313,108
511145,b0545,b2913,53
511145,b0545,b1302,166
511145,b0545,b1868,75
511145,b0545,b1494,127
511145,b0545,b4572,155
511145,b0545,b3141,110
511145,b0545,b3980,363
511145,b0545,b1277,109
511145,b0545,b2464,111
511145,b0545,b3637,170
511145,b0545,b2561,56
511145,b0545,b3321,237
511145,b0545,b3310,73
511145,b0545,b2137,72
511145,b0545,b1089,271
511145,b0545,b3417,163
511145,b0545,b2708,137
511145,b0545,b3517,189
511145,b0545,b3630,54
511145,b0545,b3303,236
511145,b0545,b1131,92
511145,b0545,b4109,58
511145,b0545,b3299,90
511145,b0545,b2891,59
511145,b0545,b3207,54
511145,b0545,b3316,48
511145,b0545,b2542,54
511145,b0545,b1207,110
511145,b0545,b1717,53
511145,b0545,b1312,232
511145,b0545,b3230,264
511145,b0545,b1011,174
511145,b0545,b4463,57
511145,b0545,b3984,139
511145,b0545,b0727,108
511145,b0545,b3339,363
511145,b0545,b3946,111
511145,b0545,b3236,58
511145,b0545,b0605,121
511145,b0545,b4107,170
511145,b0545,b4200,57
511145,b0545,b2606,296
511145,b0545,b3308,433
511145,b0545,b2919,58
511145,b0545,b3294,496
511145,b0545,b3302,80
511145,b0545,b3983,57
511145,b0545,b1316,121
511145,b0545,b1719,57
511145,b0545,b2592,114
511145,b0545,b4331,57
511145,b0545,b3320,144
511145,b0545,b2557,58
511145,b0545,b2609,164
511145,b0545,b3306,72
511145,b0545,b3846,58
511145,b0545,b3527,127
511145,b0545,b3986,216
511145,b0545,b4142,168
511145,b0545,b3309,74
511145,b0545,b2662,166
511145,b0545,b0642,57
511145,b0545,b4149,106
511145,b0545,b2567,235
511145,b0545,b3432,191
511145,b0545,b1203,171
511145,b0545,b3341,146
511145,b0545,b1493,189
511145,b0545,b1867,174
511145,b0545,b3305,124
511145,b0545,b2508,188
511145,b0545,b2518,59
511145,b0545,b3297,96
511145,b0545,b3317,121
511145,b0545,b3186,168
511145,b0545,b1646,124
511145,b0545,b3919,99
511145,b0545,b4154,58
511145,b0545,b3231,143
511145,b0545,b3451,254
511145,b0545,b0825,111
511145,b0545,b1768,174
511145,b0545,b3428,163
511145,b0545,b1656,235
511145,b0545,b3342,125
511145,b0545,b3636,59
511145,b0545,b3908,235
511145,b0545,b4207,57
511145,b0545,b3452,255
511145,b0545,b3307,73
511145,b0545,b3705,152
511145,b0545,b0729,155
511145,b0545,b1716,58
511145,b0545,b1004,72
511145,b0545,b3319,268
511145,b0545,b2320,53
511145,b0545,b1637,289
511145,b0545,b4506,90
511145,b0545,b1276,108
511145,b0545,b2463,56
511145,b0545,b3296,138
511145,b0545,b3153,168
511145,b0545,b3165,173
511145,b0545,b0897,174
511145,b0545,b3340,154
511145,b0545,b3522,55
511145,b0545,b3080,380
511145,b0545,b3985,126
511145,b0545,b3718,110
511145,b0545,b3363,56
511145,b0545,b3185,440
511145,b0545,b3197,137
511145,b0545,b4203,85
511145,b0545,b3424,191
511145,b0545,b0546,86
511145,b0545,b2711,54
511145,b0545,b1094,72
511145,b0545,b1732,258
511145,b0545,b2389,256
511145,b0545,b2341,58
511145,b0545,b0771,108
511145,b0545,b1394,58
511145,b0545,b1211,58
511145,b0545,b0688,122
511145,b0545,b3081,54
511145,b0545,b3347,57
511145,b0545,b1393,58
511145,b0546,b3719,56
511145,b0546,b2364,135
511145,b0546,b0624,168
511145,b0546,b3711,135
511145,b0546,b1859,53
511145,b0546,b3394,121
511145,b0546,b3325,56
511145,b0546,b1499,98
511145,b0546,b1858,56
511145,b0546,b0877,54
511145,b0546,b0603,135
511145,b0546,b4084,58
511145,b0546,b3323,56
511145,b0546,b3243,135
511145,b0546,b3338,57
511145,b0546,b4327,135
511145,b0546,b4066,58
511145,b0546,b2977,43
511145,b0547,b0548,127
511145,b0547,b0550,87
511145,b0548,b0550,124
511145,b0548,b0549,91
511145,b0549,b1350,448
511145,b0549,b1140,448
511145,b0549,b1158,158
511145,b0549,b1360,135
511145,b0549,b1358,448
511145,b0549,b4526,448
511145,b0549,b2360,85
511145,b0549,b1345,72
511145,b0549,b1352,405
511145,b0549,b4278,58
511145,b0549,b1351,448
511145,b0549,b1348,448
511145,b0549,b4361,135
511145,b0550,b3531,85
511145,b0551,b2073,66
511145,b0551,b2043,68
511145,b0551,b0719,124
511145,b0551,b2360,68
511145,b0551,b2408,78
511145,b0551,b1350,78
511145,b0551,b2770,85
511145,b0551,b1349,85
511145,b0552,b0957,42
511145,b0554,b0555,124
511145,b0554,b0556,90
511145,b0555,b1182,57
511145,b0555,b4061,55
511145,b0555,b3387,60
511145,b0555,b0556,123
511145,b0555,b1978,53
511145,b0555,b2361,68
511145,b0555,b3696,57
511145,b0557,b2027,115
511145,b0557,b0565,98
511145,b0558,b3838,204
511145,b0558,b1137,55
511145,b0558,b3836,204
511145,b0558,b0559,125
511145,b0558,b0627,204
511145,b0559,b0564,85
511145,b0560,b3044,528
511145,b0560,b2120,85
511145,b0560,b4080,85
511145,b0560,b2852,85
511145,b0560,b1460,96
511145,b0560,b1547,88
511145,b0560,b3392,86
511145,b0560,b1546,94
511145,b0560,b3484,201
511145,b0560,b1372,66
511145,b0560,b1156,85
511145,b0560,b2825,92
511145,b0560,b2823,86
511145,b0564,b0566,79
511145,b0564,b2976,53
511145,b0564,b0629,135
511145,b0564,b3961,135
511145,b0564,b2684,52
511145,b0564,b1488,56
511145,b0564,b1275,135
511145,b0564,b0964,53
511145,b0564,b2852,136
511145,b0564,b0624,168
511145,b0564,b3773,135
511145,b0564,b1963,55
511145,b0564,b0900,135
511145,b0564,b3118,135
511145,b0564,b2037,47
511145,b0564,b1399,56
511145,b0564,b0877,54
511145,b0564,b3020,54
511145,b0564,b0916,42
511145,b0565,b0929,133
511145,b0565,b0889,96
511145,b0565,b1957,56
511145,b0565,b3325,135
511145,b0565,b0888,65
511145,b0565,b1782,132
511145,b0565,b1761,130
511145,b0565,b1136,99
511145,b0565,b1436,125
511145,b0565,b1968,47
511145,b0565,b3404,47
511145,b0565,b0742,173
511145,b0565,b1602,123
511145,b0565,b4314,68
511145,b0565,b0957,73
511145,b0565,b3980,198
511145,b0565,b0741,126
511145,b0565,b3733,85
511145,b0565,b1062,192
511145,b0565,b1278,58
511145,b0565,b0814,73
511145,b0565,b3520,57
511145,b0565,b1129,47
511145,b0565,b0740,85
511145,b0565,b4365,57
511145,b0565,b1488,166
511145,b0565,b1603,132
511145,b0565,b1914,121
511145,b0565,b3339,121
511145,b0565,b3734,97
511145,b0566,b2852,354
511145,b0566,b3060,135
511145,b0566,b0768,135
511145,b0566,b1532,57
511145,b0566,b1859,53
511145,b0566,b1799,135
511145,b0566,b0964,53
511145,b0566,b0603,135
511145,b0566,b0877,54
511145,b0566,b4119,56
511145,b0566,b0916,42
511145,b0566,b0585,56
511145,b0566,b0624,168
511145,b0566,b1822,58
511145,b0566,b3118,135
511145,b0566,b0629,135
511145,b0566,b4066,58
511145,b0566,b4327,135
511145,b0566,b4003,56
511145,b0566,b1275,135
511145,b0566,b1430,74
511145,b0566,b2577,135
511145,b0566,b2921,135
511145,b0566,b3961,135
511145,b0566,b3890,55
511145,b0568,b2534,53
511145,b0568,b1116,252
511145,b0568,b2852,73
511145,b0568,b4080,59
511145,b0568,b3555,74
511145,b0568,b0716,53
511145,b0568,b0879,443
511145,b0568,b0851,56
511145,b0568,b3197,276
511145,b0568,b0570,59
511145,b0568,b2062,104
511145,b0568,b1379,58
511145,b0568,b2107,131
511145,b0568,b0891,307
511145,b0568,b0984,192
511145,b0568,b2754,56
511145,b0568,b0572,59
511145,b0568,b2549,73
511145,b0568,b2385,58
511145,b0568,b3631,58
511145,b0568,b4472,54
511145,b0568,b0574,73
511145,b0568,b0921,57
511145,b0568,b1008,56
511145,b0568,b4182,58
511145,b0568,b2818,437
511145,b0568,b2333,53
511145,b0568,b2622,57
511145,b0568,b3530,73
511145,b0568,b2339,53
511145,b0568,b2558,440
511145,b0568,b0578,56
511145,b0568,b1350,56
511145,b0568,b2067,59
511145,b0568,b0983,104
511145,b0568,b0739,57
511145,b0568,b2708,276
511145,b0568,b1947,42
511145,b0568,b4319,53
511145,b0568,b0571,58
511145,b0568,b0805,58
511145,b0568,b2734,56
511145,b0568,b2335,53
511145,b0568,b1502,53
511145,b0568,b4029,192
511145,b0568,b3192,169
511145,b0568,b4385,80
511145,b0568,b3323,128
511145,b0568,b4466,57
511145,b0568,b2334,53
511145,b0568,b1209,300
511145,b0568,b4005,57
511145,b0568,b1765,56
511145,b0568,b3966,73
511145,b0568,b2270,72
511145,b0568,b2108,53
511145,b0568,b3787,103
511145,b0568,b1118,252
511145,b0568,b1503,53
511145,b0569,b2132,55
511145,b0569,b2351,109
511145,b0569,b0993,59
511145,b0569,b2072,54
511145,b0569,b0989,58
511145,b0569,b0647,58
511145,b0569,b1023,422
511145,b0569,b0586,58
511145,b0569,b3531,121
511145,b0569,b2216,75
511145,b0569,b2254,109
511145,b0569,b1967,57
511145,b0569,b2779,167
511145,b0569,b3729,124
511145,b0569,b3923,43
511145,b0569,b4132,59
511145,b0569,b3536,53
511145,b0569,b0759,183
511145,b0569,b4078,58
511145,b0569,b1059,54
511145,b0569,b3081,57
511145,b0569,b4066,78
511145,b0569,b1732,158
511145,b0569,b2549,57
511145,b0569,b4242,57
511145,b0569,b2836,56
511145,b0569,b2370,59
511145,b0569,b1428,58
511145,b0569,b0712,60
511145,b0569,b2255,55
511145,b0569,b3955,120
511145,b0569,b3596,58
511145,b0569,b2059,109
511145,b0569,b3325,74
511145,b0569,b2786,59
511145,b0569,b2350,57
511145,b0569,b2218,59
511145,b0569,b1617,57
511145,b0569,b0644,58
511145,b0569,b2256,250
511145,b0570,b1378,107
511145,b0570,b2741,59
511145,b0570,b0573,99
511145,b0570,b1114,56
511145,b0570,b4233,56
511145,b0570,b2556,85
511145,b0570,b2076,59
511145,b0570,b3413,123
511145,b0570,b0879,240
511145,b0570,b1663,82
511145,b0570,b3197,77
511145,b0570,b1198,56
511145,b0570,b4044,82
511145,b0570,b3266,59
511145,b0570,b2682,85
511145,b0570,b3487,57
511145,b0570,b0572,122
511145,b0570,b0951,121
